DateTime,2018/6/21 16:17,,,,,,,,,,,,,,,,,,,,
BoardName,ADC,,,,,,,,,,,,,,,,,,,,
BarCode,asdf,,,,,,,,,,,,,,,,,,,,
TestStat,Pass,,,,,,,,,,,,,,,,,,,,
OpenTest,Pass,,,,,,,,,,,,,,,,,,,,
ShortTest,Pass,,,,,,,,,,,,,,,,,,,,
OpenTest,Pass,,,,,,,,,,,,,,,,,,,,
ShortTest,Pass,,,,,,,,,,,,,,,,,,,,
OpenTest,Pass,,,,,,,,,,,,,,,,,,,,
ShortTest,Pass,,,,,,,,,,,,,,,,,,,,
OpenTest,Pass,,,,,,,,,,,,,,,,,,,,
ShortTest,Pass,,,,,,,,,,,,,,,,,,,,
OpenTest,Pass,,,,,,,,,,,,,,,,,,,,
ShortTest,Pass,,,,,,,,,,,,,,,,,,,,
OpenTest,Pass,,,,,,,,,,,,,,,,,,,,
ShortTest,Pass,,,,,,,,,,,,,,,,,,,,
OpenTest,Pass,,,,,,,,,,,,,,,,,,,,
ShortTest,Pass,,,,,,,,,,,,,,,,,,,,
OpenTest,Pass,,,,,,,,,,,,,,,,,,,,
ShortTest,Pass,,,,,,,,,,,,,,,,,,,,
CompTest:,2,,5,,,,,,,,,,,,,,,15,,17,
STEP,BX,LC,Flag,Device Name,STDval,ACTval,+%,-%,MD,RG,TM,A,B,G-1,G-2,G-3,G-4,G-5,TestVal,Dev%,Result
124,B6,A1,,CH5-R2,,8KO,75,75,CV,0,10,33,159,32,0,0,0,0,6.727,-16%,Pass
125,B6,A1,,CH5-R3,,8KO,75,75,CV,0,10,32,160,33,0,0,0,0,9.173,15%,Pass
126,B6,A1,,CH5-R4,,8KO,75,75,CV,0,10,33,160,32,0,0,0,0,6.566,-18%,Pass
127,B7,A1,,¦¤V3-CH3,0.1,2.8V,35,235,WV,0,0,38,41,170,169,0,0,0,0.009,-91%,Pass
128,B7,A1,,V-CH3P,1.175,2.8V,14,14,UV,0,5,170,41,38,0,0,0,0,1.173,0%,Pass
129,B7,A1,,V-CH3N,1.175,2.8V,14,14,UV,0,5,169,41,38,0,0,0,0,1.154,-2%,Pass
130,B7,A1,,¦¤V4-CH4,0.1,2.8V,35,235,WV,0,0,38,40,168,167,0,0,0,-0.002,-102%,Pass
131,B7,A1,,V-CH4P,1.175,2.8V,14,14,UV,0,5,168,40,38,0,0,0,0,1.158,-1%,Pass
132,B7,A1,,V-CH4N,1.175,2.8V,14,14,UV,0,5,167,40,38,0,0,0,0,1.154,-2%,Pass
133,B7,A1,,¦¤V5-CH5,0.1,2.8V,35,235,WV,0,5,38,39,166,165,0,0,0,0.005,-95%,Pass
134,B7,A1,,V-CH5P,1.175,2.8V,14,14,UV,0,5,166,39,38,0,0,0,0,1.165,-1%,Pass
